Threshold,Completeness,Succinctness,F-Score
0.285,0.9166666666666666,0.0,0.0
0.286,0.9166666666666666,0.0,0.0
0.287,0.9166666666666666,0.0,0.0
0.288,0.9166666666666666,0.0,0.0
0.289,0.9166666666666666,0.0,0.0
0.29,0.9166666666666666,0.0,0.0
0.291,0.9166666666666666,0.0,0.0
0.292,0.9166666666666666,0.0,0.0
0.293,0.9166666666666666,0.0,0.0
0.294,0.9166666666666666,0.0,0.0
0.295,0.9166666666666666,0.0,0.0
0.296,0.9166666666666666,0.0,0.0
0.297,0.9166666666666666,0.0,0.0
0.298,0.9166666666666666,0.0,0.0
0.299,0.9166666666666666,0.0,0.0
0.3,0.9166666666666666,0.0,0.0
0.301,0.9166666666666666,0.0,0.0
0.302,0.9166666666666666,0.0,0.0
0.303,0.9166666666666666,0.0,0.0
0.304,0.9166666666666666,0.0,0.0
0.305,0.9166666666666666,0.0,0.0
0.306,0.9166666666666666,0.0,0.0
0.307,0.9166666666666666,0.0,0.0
0.308,0.9166666666666666,0.0,0.0
0.309,0.9166666666666666,0.0,0.0
0.31,0.9166666666666666,0.0,0.0
0.311,0.9166666666666666,0.0,0.0
0.312,0.9166666666666666,0.0,0.0
0.313,0.9166666666666666,0.0,0.0
0.314,0.9166666666666666,0.0,0.0
0.315,0.9166666666666666,0.0,0.0
0.316,0.9166666666666666,0.0,0.0
0.317,0.9166666666666666,0.0,0.0
0.318,0.9166666666666666,0.0,0.0
0.319,0.9166666666666666,0.0,0.0
0.32,0.9166666666666666,0.0,0.0
0.321,0.9166666666666666,0.0,0.0
0.322,0.9166666666666666,0.0,0.0
0.323,0.9166666666666666,0.0,0.0
0.324,0.9166666666666666,0.0,0.0
0.325,0.9166666666666666,0.0,0.0
0.326,0.9166666666666666,0.0,0.0
0.327,0.9166666666666666,0.0,0.0
0.328,0.9166666666666666,0.0,0.0
0.329,0.9166666666666666,0.0,0.0
0.33,0.9166666666666666,0.0,0.0
0.331,0.9166666666666666,0.0,0.0
0.332,0.9166666666666666,0.0,0.0
0.333,0.9166666666666666,0.0,0.0
0.334,0.9166666666666666,0.0,0.0
0.335,0.9166666666666666,0.0,0.0
0.336,0.9166666666666666,0.0,0.0
0.337,0.9166666666666666,0.0,0.0
0.338,0.9166666666666666,0.0,0.0
0.339,0.9166666666666666,0.0,0.0
0.34,0.9166666666666666,0.0,0.0
0.341,0.9166666666666666,0.0,0.0
0.342,0.9166666666666666,0.0,0.0
0.343,0.9166666666666666,0.0,0.0
0.344,0.9166666666666666,0.0,0.0
0.345,0.9166666666666666,0.0,0.0
0.346,0.9166666666666666,0.0,0.0
0.347,0.9166666666666666,0.0,0.0
0.348,0.9166666666666666,0.0,0.0
0.349,0.9166666666666666,0.0,0.0
0.35,0.9166666666666666,0.0,0.0
0.351,0.9166666666666666,0.0,0.0
0.352,0.9166666666666666,0.0,0.0
0.353,0.9166666666666666,0.0,0.0
0.354,0.9166666666666666,0.0,0.0
0.355,0.9166666666666666,0.0,0.0
0.356,0.9166666666666666,0.0,0.0
0.357,0.9166666666666666,0.0,0.0
0.358,0.9166666666666666,0.0,0.0
0.359,0.9166666666666666,0.0,0.0
0.36,0.9166666666666666,0.0,0.0
0.361,0.9166666666666666,0.0,0.0
0.362,0.9166666666666666,0.0,0.0
0.363,0.9166666666666666,0.0,0.0
0.364,0.9166666666666666,0.0,0.0
0.365,0.9166666666666666,0.0,0.0
0.366,0.9166666666666666,0.0,0.0
0.367,0.9166666666666666,0.0,0.0
0.368,0.9166666666666666,0.0,0.0
0.369,0.9166666666666666,0.0,0.0
0.37,0.9166666666666666,0.0,0.0
0.371,0.9166666666666666,0.0,0.0
0.372,0.9166666666666666,0.0,0.0
0.373,0.9166666666666666,0.0,0.0
0.374,0.9166666666666666,0.0,0.0
0.375,0.9166666666666666,0.0,0.0
0.376,0.9166666666666666,0.0,0.0
0.377,0.9166666666666666,0.0,0.0
0.378,0.9166666666666666,0.0,0.0
0.379,0.9166666666666666,0.0,0.0
0.38,0.9166666666666666,0.0,0.0
0.381,0.9166666666666666,0.0,0.0
0.382,0.9166666666666666,0.0,0.0
0.383,0.9166666666666666,0.0,0.0
0.384,0.9166666666666666,0.0,0.0
0.385,0.9166666666666666,0.0,0.0
0.386,0.9166666666666666,0.0,0.0
0.387,0.9166666666666666,0.0,0.0
0.388,0.9166666666666666,0.0,0.0
0.389,0.9166666666666666,0.0,0.0
0.39,0.9166666666666666,0.0,0.0
0.391,0.9166666666666666,0.0,0.0
0.392,0.9166666666666666,0.0,0.0
0.393,0.9166666666666666,0.0,0.0
0.394,0.9166666666666666,0.0,0.0
0.395,0.9166666666666666,0.0,0.0
0.396,0.9166666666666666,0.0,0.0
0.397,0.9166666666666666,0.0,0.0
0.398,0.9166666666666666,0.0,0.0
0.399,0.9166666666666666,0.0,0.0
0.4,0.9166666666666666,0.0,0.0
0.401,0.9166666666666666,0.0,0.0
0.402,0.9166666666666666,0.0,0.0
0.403,0.9166666666666666,0.0,0.0
0.404,0.9166666666666666,0.0,0.0
0.405,0.9166666666666666,0.0,0.0
0.406,0.9166666666666666,0.0,0.0
0.407,0.9166666666666666,0.0,0.0
0.408,0.9166666666666666,0.0,0.0
0.409,0.9166666666666666,0.0,0.0
0.41,0.9166666666666666,0.0,0.0
0.411,0.9166666666666666,0.0,0.0
0.412,0.9166666666666666,0.0,0.0
0.413,0.9166666666666666,0.0,0.0
0.414,0.9166666666666666,0.0,0.0
0.415,0.9166666666666666,0.0,0.0
0.416,0.9166666666666666,0.0,0.0
0.417,0.9166666666666666,0.0,0.0
0.418,0.9166666666666666,0.0,0.0
0.419,0.9166666666666666,0.0,0.0
0.42,0.9166666666666666,0.0,0.0
0.421,0.8333333333333334,0.0,0.0
0.422,0.8333333333333334,0.0,0.0
0.423,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.424,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.425,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.426,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.427,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.428,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.429,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.43,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.431,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.432,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.433,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.434,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.435,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.436,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.437,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.438,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.439,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.44,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.441,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.442,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.443,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.444,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.445,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.446,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.447,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.448,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.449,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.45,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.451,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.452,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.453,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.454,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.455,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.456,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.457,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.458,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.459,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.46,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.461,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.462,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.463,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.464,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.465,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.466,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.467,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.468,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.469,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.47,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.471,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.472,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.473,0.8333333333333334,0.3333333333333333,0.47619047619047616
0.474,0.75,0.3333333333333333,0.46153846153846156
0.475,0.75,0.3333333333333333,0.46153846153846156
0.476,0.75,0.3333333333333333,0.46153846153846156
0.477,0.75,0.3333333333333333,0.46153846153846156
0.478,0.75,0.3333333333333333,0.46153846153846156
0.479,0.75,0.3333333333333333,0.46153846153846156
0.48,0.75,0.3333333333333333,0.46153846153846156
0.481,0.75,0.3333333333333333,0.46153846153846156
0.482,0.75,0.3333333333333333,0.46153846153846156
0.483,0.75,0.3333333333333333,0.46153846153846156
0.484,0.75,0.3333333333333333,0.46153846153846156
0.485,0.75,0.3333333333333333,0.46153846153846156
0.486,0.75,0.3333333333333333,0.46153846153846156
0.487,0.75,0.3333333333333333,0.46153846153846156
0.488,0.75,0.3333333333333333,0.46153846153846156
0.489,0.75,0.3333333333333333,0.46153846153846156
0.49,0.75,0.3333333333333333,0.46153846153846156
0.491,0.75,0.3333333333333333,0.46153846153846156
0.492,0.75,0.3333333333333333,0.46153846153846156
0.493,0.75,0.3333333333333333,0.46153846153846156
0.494,0.75,0.3333333333333333,0.46153846153846156
0.495,0.75,0.3333333333333333,0.46153846153846156
0.496,0.75,0.3333333333333333,0.46153846153846156
0.497,0.75,0.3333333333333333,0.46153846153846156
0.498,0.75,0.3333333333333333,0.46153846153846156
0.499,0.75,0.3333333333333333,0.46153846153846156
0.5,0.75,0.3333333333333333,0.46153846153846156
0.501,0.75,0.3333333333333333,0.46153846153846156
0.502,0.75,0.3333333333333333,0.46153846153846156
0.503,0.75,0.3333333333333333,0.46153846153846156
0.504,0.75,0.3333333333333333,0.46153846153846156
0.505,0.75,0.3333333333333333,0.46153846153846156
0.506,0.75,0.3333333333333333,0.46153846153846156
0.507,0.75,0.3333333333333333,0.46153846153846156
0.508,0.75,0.3333333333333333,0.46153846153846156
0.509,0.75,0.3333333333333333,0.46153846153846156
0.51,0.75,0.3333333333333333,0.46153846153846156
0.511,0.75,0.3333333333333333,0.46153846153846156
0.512,0.75,0.3333333333333333,0.46153846153846156
0.513,0.75,0.3333333333333333,0.46153846153846156
0.514,0.75,0.3333333333333333,0.46153846153846156
0.515,0.75,0.3333333333333333,0.46153846153846156
0.516,0.75,0.3333333333333333,0.46153846153846156
0.517,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.518,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.519,0.6666666666666666,0.3333333333333333,0.4444444444444444
0.52,0.5833333333333334,0.3333333333333333,0.4242424242424242
0.521,0.5833333333333334,0.3333333333333333,0.4242424242424242
0.522,0.5833333333333334,0.3333333333333333,0.4242424242424242
0.523,0.5833333333333334,0.3333333333333333,0.4242424242424242
0.524,0.5,0.3333333333333333,0.4
0.525,0.5,0.3333333333333333,0.4
0.526,0.5,0.3333333333333333,0.4
0.527,0.5,0.3333333333333333,0.4
0.528,0.5,0.3333333333333333,0.4
0.529,0.5,0.3333333333333333,0.4
0.53,0.5,0.3333333333333333,0.4
0.531,0.5,0.3333333333333333,0.4
0.532,0.5,0.3333333333333333,0.4
0.533,0.5,0.3333333333333333,0.4
0.534,0.5,0.3333333333333333,0.4
0.535,0.5,0.3333333333333333,0.4
0.536,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.537,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.538,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.539,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.54,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.541,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.542,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.543,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.544,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.545,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.546,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.547,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.548,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.549,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.55,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.551,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.552,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.553,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.554,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.555,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.556,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.557,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.558,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.559,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.56,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.561,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.562,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.563,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.564,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.565,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.566,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.567,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.568,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.569,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.57,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.571,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.572,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.573,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.574,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.575,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.576,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.577,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.578,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.579,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.58,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.581,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.582,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.583,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.584,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.585,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.586,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.587,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.588,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.589,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.59,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.591,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.592,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.593,0.4166666666666667,0.3333333333333333,0.3703703703703704
0.594,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.595,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.596,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.597,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.598,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.599,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.6,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.601,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.602,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.603,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.604,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.605,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.606,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.607,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.608,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.609,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.61,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.611,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.612,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.613,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.614,0.3333333333333333,0.3333333333333333,0.3333333333333333
0.615,0.25,0.3333333333333333,0.28571428571428575
0.616,0.25,0.3333333333333333,0.28571428571428575
0.617,0.25,0.3333333333333333,0.28571428571428575
0.618,0.25,0.3333333333333333,0.28571428571428575
0.619,0.25,0.3333333333333333,0.28571428571428575
0.62,0.25,0.3333333333333333,0.28571428571428575
0.621,0.25,0.3333333333333333,0.28571428571428575
0.622,0.25,0.3333333333333333,0.28571428571428575
0.623,0.25,0.3333333333333333,0.28571428571428575
0.624,0.25,0.3333333333333333,0.28571428571428575
0.625,0.25,0.3333333333333333,0.28571428571428575
0.626,0.25,0.3333333333333333,0.28571428571428575
0.627,0.25,0.3333333333333333,0.28571428571428575
0.628,0.25,0.3333333333333333,0.28571428571428575
0.629,0.25,0.3333333333333333,0.28571428571428575
0.63,0.25,0.3333333333333333,0.28571428571428575
0.631,0.25,0.3333333333333333,0.28571428571428575
0.632,0.25,0.3333333333333333,0.28571428571428575
0.633,0.25,0.3333333333333333,0.28571428571428575
0.634,0.25,0.3333333333333333,0.28571428571428575
0.635,0.25,0.3333333333333333,0.28571428571428575
0.636,0.25,0.3333333333333333,0.28571428571428575
0.637,0.25,0.3333333333333333,0.28571428571428575
0.638,0.25,0.3333333333333333,0.28571428571428575
0.639,0.25,0.3333333333333333,0.28571428571428575
